Timestamp,fsmstate,global_armed,a_armed,a_firing,b_armed,b_firing,c_armed,c_firing,d_armed,d_firing
8523,0,0,1,0,0,0,1,0,0,0
8525,0,0,1,0,0,0,0,0,0,0
8527,0,0,1,0,0,0,1,0,0,0
8525,0,0,1,0,0,0,0,0,0,0
8526,0,0,1,0,0,0,1,0,0,0
8521,0,0,1,0,0,0,0,0,0,0
8521,0,0,1,0,0,0,1,0,0,0
8517,0,0,1,0,0,0,0,0,0,0
8519,0,0,1,0,0,0,1,0,0,0
8521,0,0,1,0,0,0,0,0,0,0
8523,0,0,1,0,0,0,1,0,0,0
8525,0,0,1,0,0,0,0,0,0,0
8527,0,0,1,0,0,0,1,0,0,0
8517,0,0,1,0,0,0,0,0,0,0
8519,0,0,1,0,0,0,1,0,0,0
8521,0,0,1,0,0,0,0,0,0,0
8523,0,0,1,0,0,0,1,0,0,0
8525,0,0,1,0,0,0,0,0,0,0
8527,0,0,1,0,0,0,1,0,0,0
8529,0,0,1,0,0,0,0,0,0,0
8529,0,0,1,0,0,0,1,0,0,0
8529,0,0,1,0,0,0,0,0,0,0
8531,0,0,1,0,0,0,1,0,0,0
8531,0,0,1,0,0,0,0,0,0,0
8531,0,0,1,0,0,0,1,0,0,0
8533,0,0,1,0,0,0,0,0,0,0
8533,0,0,1,0,0,0,1,0,0,0
8533,0,0,1,0,0,0,0,0,0,0
8535,0,0,1,0,0,0,1,0,0,0
8535,0,0,1,0,0,0,0,0,0,0
8535,0,0,1,0,0,0,1,0,0,0
8537,0,0,1,0,0,0,0,0,0,0
8537,0,0,1,0,0,0,1,0,0,0
8537,0,0,1,0,0,0,0,0,0,0
8537,0,0,1,0,0,0,1,0,0,0
8538,0,0,1,0,0,0,0,0,0,0
8538,0,0,1,0,0,0,1,0,0,0
8539,0,0,1,0,0,0,0,0,0,0
8539,0,0,1,0,0,0,1,0,0,0
8539,0,0,1,0,0,0,0,0,0,0
8541,0,0,1,0,0,0,1,0,0,0
8541,0,0,1,0,0,0,0,0,0,0
8541,0,0,1,0,0,0,1,0,0,0
8543,0,0,1,0,0,0,0,0,0,0
8543,0,0,1,0,0,0,1,0,0,0
8543,0,0,1,0,0,0,0,0,0,0
8545,0,0,1,0,0,0,1,0,0,0
8545,0,0,1,0,0,0,0,0,0,0
8545,0,0,1,0,0,0,1,0,0,0
8547,0,0,1,0,0,0,0,0,0,0
8547,0,0,1,0,0,0,1,0,0,0
8547,0,0,1,0,0,0,0,0,0,0
8549,0,0,1,0,0,0,1,0,0,0
8549,0,0,1,0,0,0,0,0,0,0
8549,0,0,1,0,0,0,1,0,0,0
8551,0,0,1,0,0,0,0,0,0,0
8551,0,0,1,0,0,0,1,0,0,0
8551,0,0,1,0,0,0,0,0,0,0
8553,0,0,1,0,0,0,1,0,0,0
8553,0,0,1,0,0,0,0,0,0,0
8553,0,0,1,0,0,0,1,0,0,0
8555,0,0,1,0,0,0,0,0,0,0
8555,0,0,1,0,0,0,1,0,0,0
8555,0,0,1,0,0,0,0,0,0,0
8556,0,0,1,0,0,0,1,0,0,0
8557,0,0,1,0,0,0,0,0,0,0
8557,0,0,1,0,0,0,1,0,0,0
8557,0,0,1,0,0,0,0,0,0,0
8559,0,0,1,0,0,0,1,0,0,0
8559,0,0,1,0,0,0,0,0,0,0
8559,0,0,1,0,0,0,1,0,0,0
8561,0,0,1,0,0,0,0,0,0,0
8561,0,0,1,0,0,0,1,0,0,0
8561,0,0,1,0,0,0,0,0,0,0
8563,0,0,1,0,0,0,1,0,0,0
8563,0,0,1,0,0,0,0,0,0,0
8563,0,0,1,0,0,0,1,0,0,0
8563,0,0,1,0,0,0,0,0,0,0
8565,0,0,1,0,0,0,1,0,0,0
8565,0,0,1,0,0,0,0,0,0,0
8565,0,0,1,0,0,0,1,0,0,0
8567,0,0,1,0,0,0,0,0,0,0
8567,0,0,1,0,0,0,1,0,0,0
8567,0,0,1,0,0,0,0,0,0,0
8569,0,0,1,0,0,0,1,0,0,0
8569,0,0,1,0,0,0,0,0,0,0
8569,0,0,1,0,0,0,1,0,0,0
8571,0,0,1,0,0,0,0,0,0,0
8571,0,0,1,0,0,0,1,0,0,0
8571,0,0,1,0,0,0,0,0,0,0
8573,0,0,1,0,0,0,1,0,0,0
8573,0,0,1,0,0,0,0,0,0,0
8573,0,0,1,0,0,0,1,0,0,0
8572,0,0,1,0,0,0,0,0,0,0
8575,0,0,1,0,0,0,1,0,0,0
8575,0,0,1,0,0,0,0,0,0,0
8575,0,0,1,0,0,0,1,0,0,0
8577,0,0,1,0,0,0,0,0,0,0
8577,0,0,1,0,0,0,1,0,0,0
8577,0,0,1,0,0,0,0,0,0,0
8579,0,0,1,0,0,0,1,0,0,0
8579,0,0,1,0,0,0,0,0,0,0
8579,0,0,1,0,0,0,1,0,0,0
8581,0,0,1,0,0,0,0,0,0,0
8581,0,0,1,0,0,0,1,0,0,0
8581,0,0,1,0,0,0,0,0,0,0
8583,0,0,1,0,0,0,1,0,0,0
8583,0,0,1,0,0,0,0,0,0,0
8583,0,0,1,0,0,0,1,0,0,0
8585,0,0,1,0,0,0,0,0,0,0
8585,0,0,1,0,0,0,1,0,0,0
8585,0,0,1,0,0,0,0,0,0,0
8587,0,0,1,0,0,0,1,0,0,0
8587,0,0,1,0,0,0,0,0,0,0
8587,0,0,1,0,0,0,1,0,0,0
8588,0,0,1,0,0,0,0,0,0,0
8588,0,0,1,0,0,0,1,0,0,0
8589,0,0,1,0,0,0,0,0,0,0
8589,0,0,1,0,0,0,1,0,0,0
8589,0,0,1,0,0,0,0,0,0,0
8589,0,0,1,0,0,0,1,0,0,0
8591,0,0,1,0,0,0,0,0,0,0
8591,0,0,1,0,0,0,1,0,0,0
8591,0,0,1,0,0,0,0,0,0,0
8593,0,0,1,0,0,0,1,0,0,0
8593,0,0,1,0,0,0,0,0,0,0
8593,0,0,1,0,0,0,1,0,0,0
8595,0,0,1,0,0,0,0,0,0,0
8595,0,0,1,0,0,0,1,0,0,0
8595,0,0,1,0,0,0,0,0,0,0
8597,0,0,1,0,0,0,1,0,0,0
8597,0,0,1,0,0,0,0,0,0,0
8597,0,0,1,0,0,0,1,0,0,0
8599,0,0,1,0,0,0,0,0,0,0
8599,0,0,1,0,0,0,1,0,0,0
8599,0,0,1,0,0,0,0,0,0,0
8601,0,0,1,0,0,0,1,0,0,0
8601,0,0,1,0,0,0,0,0,0,0
8601,0,0,1,0,0,0,1,0,0,0
8603,0,0,1,0,0,0,0,0,0,0
8603,0,0,1,0,0,0,1,0,0,0
8603,0,0,1,0,0,0,0,0,0,0
8605,0,0,1,0,0,0,1,0,0,0
8605,0,0,1,0,0,0,0,0,0,0
8605,0,0,1,0,0,0,1,0,0,0
8607,0,0,1,0,0,0,0,0,0,0
8607,0,0,1,0,0,0,1,0,0,0
8607,0,0,1,0,0,0,0,0,0,0
8608,0,0,1,0,0,0,1,0,0,0
8609,0,0,1,0,0,0,0,0,0,0
8609,0,0,1,0,0,0,1,0,0,0
8609,0,0,1,0,0,0,0,0,0,0
8611,0,0,1,0,0,0,1,0,0,0
8611,0,0,1,0,0,0,0,0,0,0
8611,0,0,1,0,0,0,1,0,0,0
8613,0,0,1,0,0,0,0,0,0,0
8613,0,0,1,0,0,0,1,0,0,0
8613,0,0,1,0,0,0,0,0,0,0
8615,0,0,1,0,0,0,1,0,0,0
8615,0,0,1,0,0,0,0,0,0,0
8615,0,0,1,0,0,0,1,0,0,0
8615,0,0,1,0,0,0,0,0,0,0
8617,0,0,1,0,0,0,1,0,0,0
8617,0,0,1,0,0,0,0,0,0,0
8617,0,0,1,0,0,0,1,0,0,0
8619,0,0,1,0,0,0,0,0,0,0
8621,0,0,1,0,0,0,1,0,0,0
8623,0,0,1,0,0,0,0,0,0,0
8619,0,0,1,0,0,0,1,0,0,0
8621,0,0,1,0,0,0,0,0,0,0
8623,0,0,1,0,0,0,1,0,0,0
8619,0,0,1,0,0,0,0,0,0,0
8621,0,0,1,0,0,0,1,0,0,0
8623,0,0,1,0,0,0,0,0,0,0
8625,0,0,1,0,0,0,1,0,0,0
8625,0,0,1,0,0,0,0,0,0,0
8625,0,0,1,0,0,0,1,0,0,0
8627,0,0,1,0,0,0,0,0,0,0
8627,0,0,1,0,0,0,1,0,0,0
8627,0,0,1,0,0,0,0,0,0,0
8629,0,0,1,0,0,0,1,0,0,0
8629,0,0,1,0,0,0,0,0,0,0
8629,0,0,1,0,0,0,1,0,0,0
8630,0,0,1,0,0,0,0,0,0,0
8630,0,0,1,0,0,0,1,0,0,0
8631,0,0,1,0,0,0,0,0,0,0
8631,0,0,1,0,0,0,1,0,0,0
8631,0,0,1,0,0,0,0,0,0,0
8633,0,0,1,0,0,0,1,0,0,0
8633,0,0,1,0,0,0,0,0,0,0
8633,0,0,1,0,0,0,1,0,0,0
8634,0,0,1,0,0,0,0,0,0,0
8635,0,0,1,0,0,0,1,0,0,0
8635,0,0,1,0,0,0,0,0,0,0
8635,0,0,1,0,0,0,1,0,0,0
8635,0,0,1,0,0,0,0,0,0,0
8637,0,0,1,0,0,0,1,0,0,0
8637,0,0,1,0,0,0,0,0,0,0
8637,0,0,1,0,0,0,1,0,0,0
8638,0,0,1,0,0,0,0,0,0,0
8638,0,0,1,0,0,0,1,0,0,0
8639,0,0,1,0,0,0,0,0,0,0
8639,0,0,1,0,0,0,1,0,0,0
8639,0,0,1,0,0,0,0,0,0,0
8641,0,0,1,0,0,0,1,0,0,0
8641,0,0,1,0,0,0,0,0,0,0
8641,0,0,1,0,0,0,1,0,0,0
8641,0,0,1,0,0,0,0,0,0,0
8643,0,0,1,0,0,0,1,0,0,0
8643,0,0,1,0,0,0,0,0,0,0
8643,0,0,1,0,0,0,1,0,0,0
8645,0,0,1,0,0,0,0,0,0,0
8645,0,0,1,0,0,0,1,0,0,0
8645,0,0,1,0,0,0,0,0,0,0
8647,0,0,1,0,0,0,1,0,0,0
8647,0,0,1,0,0,0,0,0,0,0
8647,0,0,1,0,0,0,1,0,0,0
8649,0,0,1,0,0,0,0,0,0,0
8649,0,0,1,0,0,0,1,0,0,0
8649,0,0,1,0,0,0,0,0,0,0
8651,0,0,1,0,0,0,1,0,0,0
8651,0,0,1,0,0,0,0,0,0,0
8651,0,0,1,0,0,0,1,0,0,0
8653,0,0,1,0,0,0,0,0,0,0
8653,0,0,1,0,0,0,1,0,0,0
8653,0,0,1,0,0,0,0,0,0,0
8655,0,0,1,0,0,0,1,0,0,0
8655,0,0,1,0,0,0,0,0,0,0
8655,0,0,1,0,0,0,1,0,0,0
8657,0,0,1,0,0,0,0,0,0,0
8657,0,0,1,0,0,0,1,0,0,0
8657,0,0,1,0,0,0,0,0,0,0
8659,0,0,1,0,0,0,1,0,0,0
8659,0,0,1,0,0,0,0,0,0,0
8659,0,0,1,0,0,0,1,0,0,0
8660,0,0,1,0,0,0,0,0,0,0
8661,0,0,1,0,0,0,1,0,0,0
8661,0,0,1,0,0,0,0,0,0,0
8661,0,0,1,0,0,0,1,0,0,0
8663,0,0,1,0,0,0,0,0,0,0
8663,0,0,1,0,0,0,1,0,0,0
8663,0,0,1,0,0,0,0,0,0,0
8665,0,0,1,0,0,0,1,0,0,0
8665,0,0,1,0,0,0,0,0,0,0
8665,0,0,1,0,0,0,1,0,0,0
8667,0,0,1,0,0,0,0,0,0,0
8667,0,0,1,0,0,0,1,0,0,0
8667,0,0,1,0,0,0,0,0,0,0
8667,0,0,1,0,0,0,1,0,0,0
8669,0,0,1,0,0,0,0,0,0,0
8669,0,0,1,0,0,0,1,0,0,0
8669,0,0,1,0,0,0,0,0,0,0
8671,0,0,1,0,0,0,1,0,0,0
8671,0,0,1,0,0,0,0,0,0,0
8671,0,0,1,0,0,0,1,0,0,0
8673,0,0,1,0,0,0,0,0,0,0
8673,0,0,1,0,0,0,1,0,0,0
8673,0,0,1,0,0,0,0,0,0,0
8675,0,0,1,0,0,0,1,0,0,0
8675,0,0,1,0,0,0,0,0,0,0
8675,0,0,1,0,0,0,1,0,0,0
8677,0,0,1,0,0,0,0,0,0,0
8677,0,0,1,0,0,0,1,0,0,0
8677,0,0,1,0,0,0,0,0,0,0
8679,0,0,1,0,0,0,1,0,0,0
8679,0,0,1,0,0,0,0,0,0,0
8679,0,0,1,0,0,0,1,0,0,0
8681,0,0,1,0,0,0,0,0,0,0
8681,0,0,1,0,0,0,1,0,0,0
8681,0,0,1,0,0,0,0,0,0,0
8683,0,0,1,0,0,0,1,0,0,0
8683,0,0,1,0,0,0,0,0,0,0
8683,0,0,1,0,0,0,1,0,0,0
8685,0,0,1,0,0,0,0,0,0,0
8685,0,0,1,0,0,0,1,0,0,0
8685,0,0,1,0,0,0,0,0,0,0
8687,0,0,1,0,0,0,1,0,0,0
8687,0,0,1,0,0,0,0,0,0,0
8687,0,0,1,0,0,0,1,0,0,0
8688,0,0,1,0,0,0,0,0,0,0
8688,0,0,1,0,0,0,1,0,0,0
8689,0,0,1,0,0,0,0,0,0,0
8689,0,0,1,0,0,0,1,0,0,0
8689,0,0,1,0,0,0,0,0,0,0
8691,0,0,1,0,0,0,1,0,0,0
8691,0,0,1,0,0,0,0,0,0,0
8691,0,0,1,0,0,0,1,0,0,0
8693,0,0,1,0,0,0,0,0,0,0
8693,0,0,1,0,0,0,1,0,0,0
8693,0,0,1,0,0,0,0,0,0,0
8693,0,0,1,0,0,0,1,0,0,0
8695,0,0,1,0,0,0,0,0,0,0
8695,0,0,1,0,0,0,1,0,0,0
8695,0,0,1,0,0,0,0,0,0,0
8697,0,0,1,0,0,0,1,0,0,0
8697,0,0,1,0,0,0,0,0,0,0
8697,0,0,1,0,0,0,1,0,0,0
8699,0,0,1,0,0,0,0,0,0,0
8699,0,0,1,0,0,0,1,0,0,0
8699,0,0,1,0,0,0,0,0,0,0
8701,0,0,1,0,0,0,1,0,0,0
8701,0,0,1,0,0,0,0,0,0,0
8701,0,0,1,0,0,0,1,0,0,0
8703,0,0,1,0,0,0,0,0,0,0
8703,0,0,1,0,0,0,1,0,0,0
8703,0,0,1,0,0,0,0,0,0,0
8705,0,0,1,0,0,0,1,0,0,0
8705,0,0,1,0,0,0,0,0,0,0
8705,0,0,1,0,0,0,1,0,0,0
8707,0,0,1,0,0,0,0,0,0,0
8707,0,0,1,0,0,0,1,0,0,0
8707,0,0,1,0,0,0,0,0,0,0
8709,0,0,1,0,0,0,1,0,0,0
8709,0,0,1,0,0,0,0,0,0,0
8709,0,0,1,0,0,0,1,0,0,0
8711,0,0,1,0,0,0,0,0,0,0
8711,0,0,1,0,0,0,1,0,0,0
8711,0,0,1,0,0,0,0,0,0,0
8712,0,0,1,0,0,0,1,0,0,0
8713,0,0,1,0,0,0,0,0,0,0
8713,0,0,1,0,0,0,1,0,0,0
8713,0,0,1,0,0,0,0,0,0,0
8715,0,0,1,0,0,0,1,0,0,0
8715,0,0,1,0,0,0,0,0,0,0
8715,0,0,1,0,0,0,1,0,0,0
8717,0,0,1,0,0,0,0,0,0,0
8717,0,0,1,0,0,0,1,0,0,0
8717,0,0,1,0,0,0,0,0,0,0
8719,0,0,1,0,0,0,1,0,0,0
8719,0,0,1,0,0,0,0,0,0,0
8719,0,0,1,0,0,0,1,0,0,0
8719,0,0,1,0,0,0,0,0,0,0
8721,0,0,1,0,0,0,1,0,0,0
8721,0,0,1,0,0,0,0,0,0,0
8721,0,0,1,0,0,0,1,0,0,0
8723,0,0,1,0,0,0,0,0,0,0
8725,0,0,1,0,0,0,1,0,0,0
8727,0,0,1,0,0,0,0,0,0,0
8729,0,0,1,0,0,0,1,0,0,0
8723,0,0,1,0,0,0,0,0,0,0
8725,0,0,1,0,0,0,1,0,0,0
8727,0,0,1,0,0,0,0,0,0,0
8729,0,0,1,0,0,0,1,0,0,0
8723,0,0,1,0,0,0,0,0,0,0
8725,0,0,1,0,0,0,1,0,0,0
8727,0,0,1,0,0,0,0,0,0,0
8729,0,0,1,0,0,0,1,0,0,0
8731,0,0,1,0,0,0,0,0,0,0
8731,0,0,1,0,0,0,1,0,0,0
8731,0,0,1,0,0,0,0,0,0,0
8733,0,0,1,0,0,0,1,0,0,0
8733,0,0,1,0,0,0,0,0,0,0
8733,0,0,1,0,0,0,1,0,0,0
8735,0,0,1,0,0,0,0,0,0,0
8735,0,0,1,0,0,0,1,0,0,0
8735,0,0,1,0,0,0,0,0,0,0
8737,0,0,1,0,0,0,1,0,0,0
8737,0,0,1,0,0,0,0,0,0,0
8737,0,0,1,0,0,0,1,0,0,0
8738,0,0,1,0,0,0,0,0,0,0
8738,0,0,1,0,0,0,1,0,0,0
8739,0,0,1,0,0,0,0,0,0,0
8739,0,0,1,0,0,0,1,0,0,0
8739,0,0,1,0,0,0,0,0,0,0
8739,0,0,1,0,0,0,1,0,0,0
8739,0,0,1,0,0,0,0,0,0,0
8741,0,0,1,0,0,0,1,0,0,0
8741,0,0,1,0,0,0,0,0,0,0
8741,0,0,1,0,0,0,1,0,0,0
8743,0,0,1,0,0,0,0,0,0,0
8743,0,0,1,0,0,0,1,0,0,0
8743,0,0,1,0,0,0,0,0,0,0
8743,0,0,1,0,0,0,1,0,0,0
8745,0,0,1,0,0,0,0,0,0,0
8745,0,0,1,0,0,0,1,0,0,0
8745,0,0,1,0,0,0,0,0,0,0
8745,0,0,1,0,0,0,1,0,0,0
8744,0,0,1,0,0,0,0,0,0,0
8747,0,0,1,0,0,0,1,0,0,0
8747,0,0,1,0,0,0,0,0,0,0
8747,0,0,1,0,0,0,1,0,0,0
8749,0,0,1,0,0,0,0,0,0,0
8749,0,0,1,0,0,0,1,0,0,0
8749,0,0,1,0,0,0,0,0,0,0
8751,0,0,1,0,0,0,1,0,0,0
8751,0,0,1,0,0,0,0,0,0,0
8751,0,0,1,0,0,0,1,0,0,0
8753,0,0,1,0,0,0,0,0,0,0
8753,0,0,1,0,0,0,1,0,0,0
8753,0,0,1,0,0,0,0,0,0,0
8755,0,0,1,0,0,0,1,0,0,0
8755,0,0,1,0,0,0,0,0,0,0
8755,0,0,1,0,0,0,1,0,0,0
8757,0,0,1,0,0,0,0,0,0,0
8757,0,0,1,0,0,0,1,0,0,0
8757,0,0,1,0,0,0,0,0,0,0
8759,0,0,1,0,0,0,1,0,0,0
8759,0,0,1,0,0,0,0,0,0,0
8759,0,0,1,0,0,0,1,0,0,0
8761,0,0,1,0,0,0,0,0,0,0
8761,0,0,1,0,0,0,1,0,0,0
8761,0,0,1,0,0,0,0,0,0,0
8763,0,0,1,0,0,0,1,0,0,0
8763,0,0,1,0,0,0,0,0,0,0
8763,0,0,1,0,0,0,1,0,0,0
8764,0,0,1,0,0,0,0,0,0,0
8765,0,0,1,0,0,0,1,0,0,0
8765,0,0,1,0,0,0,0,0,0,0
8765,0,0,1,0,0,0,1,0,0,0
8767,0,0,1,0,0,0,0,0,0,0
8767,0,0,1,0,0,0,1,0,0,0
8767,0,0,1,0,0,0,0,0,0,0
8769,0,0,1,0,0,0,1,0,0,0
8769,0,0,1,0,0,0,0,0,0,0
8769,0,0,1,0,0,0,1,0,0,0
8771,0,0,1,0,0,0,0,0,0,0
8771,0,0,1,0,0,0,1,0,0,0
8771,0,0,1,0,0,0,0,0,0,0
8771,0,0,1,0,0,0,1,0,0,0
8773,0,0,1,0,0,0,0,0,0,0
8773,0,0,1,0,0,0,1,0,0,0
8773,0,0,1,0,0,0,0,0,0,0
8775,0,0,1,0,0,0,1,0,0,0
8775,0,0,1,0,0,0,0,0,0,0
8775,0,0,1,0,0,0,1,0,0,0
8774,0,0,1,0,0,0,0,0,0,0
8777,0,0,1,0,0,0,1,0,0,0
8777,0,0,1,0,0,0,0,0,0,0
8777,0,0,1,0,0,0,1,0,0,0
8779,0,0,1,0,0,0,0,0,0,0
8779,0,0,1,0,0,0,1,0,0,0
8779,0,0,1,0,0,0,0,0,0,0
8781,0,0,1,0,0,0,1,0,0,0
8781,0,0,1,0,0,0,0,0,0,0
8781,0,0,1,0,0,0,1,0,0,0
8783,0,0,1,0,0,0,0,0,0,0
8783,0,0,1,0,0,0,1,0,0,0
8783,0,0,1,0,0,0,0,0,0,0
8785,0,0,1,0,0,0,1,0,0,0
8785,0,0,1,0,0,0,0,0,0,0
8785,0,0,1,0,0,0,1,0,0,0
8787,0,0,1,0,0,0,0,0,0,0
8787,0,0,1,0,0,0,1,0,0,0
8787,0,0,1,0,0,0,0,0,0,0
8788,0,0,1,0,0,0,1,0,0,0
8788,0,0,1,0,0,0,0,0,0,0
8789,0,0,1,0,0,0,1,0,0,0
8789,0,0,1,0,0,0,0,0,0,0
8789,0,0,1,0,0,0,1,0,0,0
8791,0,0,1,0,0,0,0,0,0,0
8791,0,0,1,0,0,0,1,0,0,0
8791,0,0,1,0,0,0,0,0,0,0
8793,0,0,1,0,0,0,1,0,0,0
8793,0,0,1,0,0,0,0,0,0,0
8793,0,0,1,0,0,0,1,0,0,0
8795,0,0,1,0,0,0,0,0,0,0
8795,0,0,1,0,0,0,1,0,0,0
8795,0,0,1,0,0,0,0,0,0,0
8797,0,0,1,0,0,0,1,0,0,0
8797,0,0,1,0,0,0,0,0,0,0
8797,0,0,1,0,0,0,1,0,0,0
8797,0,0,1,0,0,0,0,0,0,0
8799,0,0,1,0,0,0,1,0,0,0
8799,0,0,1,0,0,0,0,0,0,0
8799,0,0,1,0,0,0,1,0,0,0
8801,0,0,1,0,0,0,0,0,0,0
8801,0,0,1,0,0,0,1,0,0,0
8801,0,0,1,0,0,0,0,0,0,0
8803,0,0,1,0,0,0,1,0,0,0
8803,0,0,1,0,0,0,0,0,0,0
8803,0,0,1,0,0,0,1,0,0,0
8805,0,0,1,0,0,0,0,0,0,0
8805,0,0,1,0,0,0,1,0,0,0
8805,0,0,1,0,0,0,0,0,0,0
8807,0,0,1,0,0,0,1,0,0,0
8807,0,0,1,0,0,0,0,0,0,0
8807,0,0,1,0,0,0,1,0,0,0
8809,0,0,1,0,0,0,0,0,0,0
8809,0,0,1,0,0,0,1,0,0,0
8809,0,0,1,0,0,0,0,0,0,0
8811,0,0,1,0,0,0,1,0,0,0
8811,0,0,1,0,0,0,0,0,0,0
8811,0,0,1,0,0,0,1,0,0,0
8813,0,0,1,0,0,0,0,0,0,0
8813,0,0,1,0,0,0,1,0,0,0
8813,0,0,1,0,0,0,0,0,0,0
8815,0,0,1,0,0,0,1,0,0,0
8815,0,0,1,0,0,0,0,0,0,0
8815,0,0,1,0,0,0,1,0,0,0
8816,0,0,1,0,0,0,0,0,0,0
8817,0,0,1,0,0,0,1,0,0,0
8817,0,0,1,0,0,0,0,0,0,0
8817,0,0,1,0,0,0,1,0,0,0
8819,0,0,1,0,0,0,0,0,0,0
8819,0,0,1,0,0,0,1,0,0,0
8819,0,0,1,0,0,0,0,0,0,0
8821,0,0,1,0,0,0,1,0,0,0
8821,0,0,1,0,0,0,0,0,0,0
8821,0,0,1,0,0,0,1,0,0,0
8823,0,0,1,0,0,0,0,0,0,0
8823,0,0,1,0,0,0,1,0,0,0
8823,0,0,1,0,0,0,0,0,0,0
8823,0,0,1,0,0,0,1,0,0,0
8825,0,0,1,0,0,0,0,0,0,0
8827,0,0,1,0,0,0,1,0,0,0
8829,0,0,1,0,0,0,0,0,0,0
8831,0,0,1,0,0,0,1,0,0,0
8825,0,0,1,0,0,0,0,0,0,0
8827,0,0,1,0,0,0,1,0,0,0
8829,0,0,1,0,0,0,0,0,0,0
8831,0,0,1,0,0,0,1,0,0,0
8825,0,0,1,0,0,0,0,0,0,0
8827,0,0,1,0,0,0,1,0,0,0
8829,0,0,1,0,0,0,0,0,0,0
8831,0,0,1,0,0,0,1,0,0,0
8833,0,0,1,0,0,0,0,0,0,0
8833,0,0,1,0,0,0,1,0,0,0
8833,0,0,1,0,0,0,0,0,0,0
8835,0,0,1,0,0,0,1,0,0,0
8835,0,0,1,0,0,0,0,0,0,0
8835,0,0,1,0,0,0,1,0,0,0
8837,0,0,1,0,0,0,0,0,0,0
8837,0,0,1,0,0,0,1,0,0,0
8837,0,0,1,0,0,0,0,0,0,0
8838,0,0,1,0,0,0,1,0,0,0
8838,0,0,1,0,0,0,0,0,0,0
8839,0,0,1,0,0,0,1,0,0,0
8839,0,0,1,0,0,0,0,0,0,0
8839,0,0,1,0,0,0,1,0,0,0
8841,0,0,1,0,0,0,0,0,0,0
8841,0,0,1,0,0,0,1,0,0,0
8841,0,0,1,0,0,0,0,0,0,0
8843,0,0,1,0,0,0,1,0,0,0
8843,0,0,1,0,0,0,0,0,0,0
8843,0,0,1,0,0,0,1,0,0,0
8845,0,0,1,0,0,0,0,0,0,0
8845,0,0,1,0,0,0,1,0,0,0
8845,0,0,1,0,0,0,0,0,0,0
8847,0,0,1,0,0,0,1,0,0,0
8847,0,0,1,0,0,0,0,0,0,0
8847,0,0,1,0,0,0,1,0,0,0
8848,0,0,1,0,0,0,0,0,0,0
8849,0,0,1,0,0,0,1,0,0,0
8849,0,0,1,0,0,0,0,0,0,0
8849,0,0,1,0,0,0,1,0,0,0
8849,0,0,1,0,0,0,0,0,0,0
8848,0,0,1,0,0,0,1,0,0,0
8851,0,0,1,0,0,0,0,0,0,0
8851,0,0,1,0,0,0,1,0,0,0
8851,0,0,1,0,0,0,0,0,0,0
8853,0,0,1,0,0,0,1,0,0,0
8853,0,0,1,0,0,0,0,0,0,0
8853,0,0,1,0,0,0,1,0,0,0
8852,0,0,1,0,0,0,0,0,0,0
8853,0,0,1,0,0,0,1,0,0,0
8855,0,0,1,0,0,0,0,0,0,0
8855,0,0,1,0,0,0,1,0,0,0
8855,0,0,1,0,0,0,0,0,0,0
8857,0,0,1,0,0,0,1,0,0,0
8857,0,0,1,0,0,0,0,0,0,0
8857,0,0,1,0,0,0,1,0,0,0
8859,0,0,1,0,0,0,0,0,0,0
8859,0,0,1,0,0,0,1,0,0,0
8859,0,0,1,0,0,0,0,0,0,0
8861,0,0,1,0,0,0,1,0,0,0
8861,0,0,1,0,0,0,0,0,0,0
8861,0,0,1,0,0,0,1,0,0,0
8863,0,0,1,0,0,0,0,0,0,0
8863,0,0,1,0,0,0,1,0,0,0
8863,0,0,1,0,0,0,0,0,0,0
8865,0,0,1,0,0,0,1,0,0,0
8865,0,0,1,0,0,0,0,0,0,0
8865,0,0,1,0,0,0,1,0,0,0
8867,0,0,1,0,0,0,0,0,0,0
8867,0,0,1,0,0,0,1,0,0,0
8867,0,0,1,0,0,0,0,0,0,0
8868,0,0,1,0,0,0,1,0,0,0
8869,0,0,1,0,0,0,0,0,0,0
8869,0,0,1,0,0,0,1,0,0,0
8869,0,0,1,0,0,0,0,0,0,0
8871,0,0,1,0,0,0,1,0,0,0
8871,0,0,1,0,0,0,0,0,0,0
8871,0,0,1,0,0,0,1,0,0,0
8873,0,0,1,0,0,0,0,0,0,0
8873,0,0,1,0,0,0,1,0,0,0
8873,0,0,1,0,0,0,0,0,0,0
8875,0,0,1,0,0,0,1,0,0,0
8875,0,0,1,0,0,0,0,0,0,0
8875,0,0,1,0,0,0,1,0,0,0
8875,0,0,1,0,0,0,0,0,0,0
8877,0,0,1,0,0,0,1,0,0,0
8877,0,0,1,0,0,0,0,0,0,0
8877,0,0,1,0,0,0,1,0,0,0
8879,0,0,1,0,0,0,0,0,0,0
8879,0,0,1,0,0,0,1,0,0,0
8879,0,0,1,0,0,0,0,0,0,0
8881,0,0,1,0,0,0,1,0,0,0
8881,0,0,1,0,0,0,0,0,0,0
8881,0,0,1,0,0,0,1,0,0,0
8883,0,0,1,0,0,0,0,0,0,0
8883,0,0,1,0,0,0,1,0,0,0
8883,0,0,1,0,0,0,0,0,0,0
8885,0,0,1,0,0,0,1,0,0,0
8885,0,0,1,0,0,0,0,0,0,0
8885,0,0,1,0,0,0,1,0,0,0
8887,0,0,1,0,0,0,0,0,0,0
